"","區域名","里數","鄰數","戶數","人口數","男","女","年月","地區"
"2113","岡山區","33","540","34475","97768","48626","49142","104.4","高雄市"
"2114","橋頭區","17","359","13209","37296","19001","18295","104.4","高雄市"
"2115","燕巢區","11","288","10329","30271","16047","14224","104.4","高雄市"
"2116","田寮區","10","154","3398","7588","4204","3384","104.4","高雄市"
"2117","阿蓮區","12","276","9395","29495","14875","14620","104.4","高雄市"
"2118","路竹區","20","395","16783","53023","27120","25903","104.4","高雄市"
"2119","湖內區","14","260","10439","29485","15086","14399","104.4","高雄市"
"2120","茄萣區","15","339","10445","30545","15806","14739","104.4","高雄市"
"2121","永安區","6","81","5792","14090","7073","7017","104.4","高雄市"
"2122","彌陀區","12","227","6752","19763","10225","9538","104.4","高雄市"
"2123","梓官區","15","286","12508","36422","18823","17599","104.4","高雄市"
"2124","旗山區","21","381","13850","37973","19694","18279","104.4","高雄市"
"2125","美濃區","19","389","14547","41091","21519","19572","104.4","高雄市"
"2126","六龜區","12","221","5642","13604","7340","6264","104.4","高雄市"
"2127","甲仙區","7","103","2369","6353","3372","2981","104.4","高雄市"
"2128","杉林區","8","143","4813","12453","6797","5656","104.4","高雄市"
"2129","內門區","18","207","5061","15097","8174","6923","104.4","高雄市"
"2130","茂林區","3","19","579","1884","931","953","104.4","高雄市"
"2131","桃源區","8","39","1325","4264","2238","2026","104.4","高雄市"
"2132","那瑪夏區","3","20","862","3171","1644","1527","104.4","高雄市"
"2133","高雄市","891","17617","1068314","2778793","1382192","1396601","104.5","高雄市"
"2134","鹽埕區","21","232","10850","25247","12587","12660","104.5","高雄市"
"2135","鼓山區","38","722","55736","136021","66034","69987","104.5","高雄市"
"2136","左營區","39","760","77339","195981","94968","101013","104.5","高雄市"
"2137","楠梓區","37","803","66643","179138","88437","90701","104.5","高雄市"
"2138","三民一","41","659","33043","81904","40597","41307","104.5","高雄市"
"2139","三民二","45","1084","102063","265366","128020","137346","104.5","高雄市"
"2140","新興區","32","456","22732","52339","25196","27143","104.5","高雄市"
"2141","前金區","20","261","12572","27631","13271","14360","104.5","高雄市"
"2142","苓雅區","69","1243","72155","175140","84662","90478","104.5","高雄市"
"2143","前鎮區","59","1298","78246","193319","95404","97915","104.5","高雄市"
"2144","旗津區","13","212","11000","28880","14988","13892","104.5","高雄市"
"2145","小港區","38","697","66207","156130","77869","78261","104.5","高雄市"
"2146","鳳山一","41","1052","69979","179550","87720","91830","104.5","高雄市"
"2147","鳳山二","35","1007","66321","175732","87131","88601","104.5","高雄市"
"2148","林園區","24","525","25442","70418","35763","34655","104.5","高雄市"
"2149","大寮區","25","747","41095","111445","57288","54157","104.5","高雄市"
"2150","大樹區","18","376","13345","43200","22198","21002","104.5","高雄市"
"2151","大社區","9","175","12676","34456","17532","16924","104.5","高雄市"
"2152","仁武區","16","389","30627","81484","41642","39842","104.5","高雄市"
"2153","鳥松區","7","192","17573","43821","22325","21496","104.5","高雄市"
"2154","岡山區","33","540","34496","97780","48601","49179","104.5","高雄市"
"2155","橋頭區","17","359","13212","37297","19005","18292","104.5","高雄市"
"2156","燕巢區","11","288","10353","30282","16050","14232","104.5","高雄市"
"2157","田寮區","10","154","3401","7581","4202","3379","104.5","高雄市"
"2158","阿蓮區","12","276","9393","29456","14864","14592","104.5","高雄市"
"2159","路竹區","20","395","16774","53050","27131","25919","104.5","高雄市"
"2160","湖內區","14","260","10480","29552","15120","14432","104.5","高雄市"
"2161","茄萣區","15","339","10446","30527","15792","14735","104.5","高雄市"
"2162","永安區","6","81","5785","14100","7086","7014","104.5","高雄市"
"2163","彌陀區","12","227","6761","19755","10220","9535","104.5","高雄市"
"2164","梓官區","15","286","12520","36442","18830","17612","104.5","高雄市"
"2165","旗山區","21","381","13862","37973","19695","18278","104.5","高雄市"
"2166","美濃區","19","389","14544","41057","21518","19539","104.5","高雄市"
"2167","六龜區","12","221","5634","13564","7317","6247","104.5","高雄市"
"2168","甲仙區","7","103","2368","6334","3363","2971","104.5","高雄市"
"2169","杉林區","8","143","4814","12459","6801","5658","104.5","高雄市"
"2170","內門區","18","207","5062","15082","8165","6917","104.5","高雄市"
"2171","茂林區","3","19","578","1884","928","956","104.5","高雄市"
"2172","桃源區","8","39","1325","4253","2231","2022","104.5","高雄市"
"2173","那瑪夏區","3","20","862","3163","1641","1522","104.5","高雄市"
"2174","高雄市","891","17530","1069177","2778835","1381933","1396902","104.6","高雄市"
"2175","鹽埕區","21","232","10839","25220","12578","12642","104.6","高雄市"
"2176","鼓山區","38","722","55832","136152","66071","70081","104.6","高雄市"
"2177","左營區","39","710","77414","196001","94938","101063","104.6","高雄市"
"2178","楠梓區","37","803","66768","179292","88511","90781","104.6","高雄市"
"2179","三民一","41","651","33048","81811","40542","41269","104.6","高雄市"
"2180","三民二","45","1083","102127","265441","128006","137435","104.6","高雄市"
"2181","新興區","32","456","22724","52271","25175","27096","104.6","高雄市"
"2182","前金區","20","261","12554","27581","13242","14339","104.6","高雄市"
"2183","苓雅區","69","1243","72172","175013","84590","90423","104.6","高雄市"
"2184","前鎮區","59","1298","78323","193326","95354","97972","104.6","高雄市"
"2185","旗津區","13","212","11000","28854","14964","13890","104.6","高雄市"
"2186","小港區","38","697","66249","156083","77837","78246","104.6","高雄市"
"2187","鳳山一","41","1049","70047","179577","87714","91863","104.6","高雄市"
"2188","鳳山二","35","1007","66424","175933","87217","88716","104.6","高雄市"
"2189","林園區","24","517","25466","70395","35737","34658","104.6","高雄市"
"2190","大寮區","25","747","41159","111500","57290","54210","104.6","高雄市"
"2191","大樹區","18","376","13354","43152","22167","20985","104.6","高雄市"
"2192","大社區","9","175","12680","34473","17551","16922","104.6","高雄市"
"2193","仁武區","16","389","30681","81636","41717","39919","104.6","高雄市"
"2194","鳥松區","7","192","17588","43789","22302","21487","104.6","高雄市"
"2195","岡山區","33","533","34522","97745","48597","49148","104.6","高雄市"
"2196","橋頭區","17","359","13219","37306","19017","18289","104.6","高雄市"
"2197","燕巢區","11","278","10361","30259","16040","14219","104.6","高雄市"
"2198","田寮區","10","154","3394","7545","4182","3363","104.6","高雄市"
"2199","阿蓮區","12","276","9376","29428","14849","14579","104.6","高雄市"
"2200","路竹區","20","395","16783","53063","27130","25933","104.6","高雄市"
"2201","湖內區","14","260","10493","29543","15122","14421","104.6","高雄市"
"2202","茄萣區","15","339","10447","30528","15784","14744","104.6","高雄市"
"2203","永安區","6","81","5789","14105","7084","7021","104.6","高雄市"
"2204","彌陀區","12","227","6756","19731","10213","9518","104.6","高雄市"
"2205","梓官區","15","286","12532","36449","18834","17615","104.6","高雄市"
"2206","旗山區","21","381","13862","37938","19676","18262","104.6","高雄市"
"2207","美濃區","19","389","14546","41029","21497","19532","104.6","高雄市"
"2208","六龜區","12","221","5638","13559","7312","6247","104.6","高雄市"
"2209","甲仙區","7","103","2366","6326","3357","2969","104.6","高雄市"
"2210","杉林區","8","143","4819","12437","6797","5640","104.6","高雄市"
"2211","內門區","18","207","5062","15053","8144","6909","104.6","高雄市"
"2212","茂林區","3","19","579","1886","930","956","104.6","高雄市"
"2213","桃源區","8","39","1323","4244","2227","2017","104.6","高雄市"
"2214","那瑪夏區","3","20","861","3161","1638","1523","104.6","高雄市"
"2215","高雄市","891","17366","1069713","2778276","1381604","1396672","104.7","高雄市"
"2216","鹽埕區","21","228","10837","25174","12553","12621","104.7","高雄市"
"2217","鼓山區","38","719","55887","136330","66149","70181","104.7","高雄市"
"2218","左營區","39","710","77440","195992","94885","101107","104.7","高雄市"
"2219","楠梓區","37","803","66880","179328","88520","90808","104.7","高雄市"
"2220","三民一","41","651","33044","81720","40518","41202","104.7","高雄市"
"2221","三民二","45","1083","102162","265259","127917","137342","104.7","高雄市"
"2222","新興區","32","453","22715","52163","25141","27022","104.7","高雄市"
"2223","前金區","20","261","12556","27534","13235","14299","104.7","高雄市"
"2224","苓雅區","69","1243","72165","174868","84532","90336","104.7","高雄市"
"2225","前鎮區","59","1298","78345","193149","95252","97897","104.7","高雄市"
"2226","旗津區","13","212","10995","28803","14939","13864","104.7","高雄市"
"2227","小港區","38","697","66278","155999","77814","78185","104.7","高雄市"
"2228","鳳山一","41","1050","70066","179540","87660","91880","104.7","高雄市"
"2229","鳳山二","35","1007","66501","176006","87254","88752","104.7","高雄市"
"2230","林園區","24","517","25466","70377","35724","34653","104.7","高雄市"
"2231","大寮區","25","747","41231","111599","57323","54276","104.7","高雄市"
"2232","大樹區","18","370","13363","43156","22180","20976","104.7","高雄市"
"2233","大社區","9","175","12707","34516","17576","16940","104.7","高雄市"
"2234","仁武區","16","388","30766","81810","41787","40023","104.7","高雄市"
"2235","鳥松區","7","191","17603","43806","22310","21496","104.7","高雄市"
"2236","岡山區","33","531","34518","97746","48626","49120","104.7","高雄市"
"2237","橋頭區","17","347","13226","37349","19039","18310","104.7","高雄市"
"2238","燕巢區","11","278","10364","30239","16023","14216","104.7","高雄市"
"2239","田寮區","10","140","3393","7532","4177","3355","104.7","高雄市"
"2240","阿蓮區","12","275","9363","29377","14820","14557","104.7","高雄市"
"2241","路竹區","20","392","16779","53039","27122","25917","104.7","高雄市"
"2242","湖內區","14","255","10499","29551","15120","14431","104.7","高雄市"
"2243","茄萣區","15","304","10446","30560","15802","14758","104.7","高雄市"
"2244","永安區","6","81","5778","14109","7078","7031","104.7","高雄市"
"2245","彌陀區","12","206","6761","19720","10200","9520","104.7","高雄市"
"2246","梓官區","15","273","12543","36465","18848","17617","104.7","高雄市"
"2247","旗山區","21","377","13850","37862","19628","18234","104.7","高雄市"
"2248","美濃區","19","382","14531","40966","21480","19486","104.7","高雄市"
"2249","六龜區","12","215","5642","13550","7302","6248","104.7","高雄市"
"2250","甲仙區","7","91","2372","6326","3357","2969","104.7","高雄市"
"2251","杉林區","8","142","4816","12428","6793","5635","104.7","高雄市"
"2252","內門區","18","196","5059","15051","8137","6914","104.7","高雄市"
"2253","茂林區","3","19","579","1879","928","951","104.7","高雄市"
"2254","桃源區","8","39","1326","4243","2222","2021","104.7","高雄市"
"2255","那瑪夏區","3","20","861","3155","1633","1522","104.7","高雄市"
"2256","高雄市","891","17341","1070753","2777948","1381252","1396696","104.8","高雄市"
"2257","鹽埕區","21","228","10838","25126","12522","12604","104.8","高雄市"
"2258","鼓山區","38","719","55990","136388","66182","70206","104.8","高雄市"
"2259","左營區","39","710","77495","195870","94780","101090","104.8","高雄市"
"2260","楠梓區","37","803","67025","179442","88551","90891","104.8","高雄市"
"2261","三民一","41","651","33055","81605","40429","41176","104.8","高雄市"
"2262","三民二","45","1083","102225","265133","127862","137271","104.8","高雄市"
"2263","新興區","32","453","22720","52084","25108","26976","104.8","高雄市"
"2264","前金區","20","261","12561","27509","13234","14275","104.8","高雄市"
"2265","苓雅區","69","1242","72211","174818","84502","90316","104.8","高雄市"
"2266","前鎮區","59","1298","78409","193009","95174","97835","104.8","高雄市"
"2267","旗津區","13","212","11008","28832","14955","13877","104.8","高雄市"
"2268","小港區","38","697","66342","155996","77813","78183","104.8","高雄市"
"2269","鳳山一","41","1050","70098","179404","87587","91817","104.8","高雄市"
