"","區域名","里數","鄰數","戶數","人口數","男","女","年月","地區"
"344"," 義竹鄉",22,311,7504,19258,10011,9247,104.12,"嘉義縣"
"345"," 鹿草鄉",15,255,5795,16119,8666,7453,104.12,"嘉義縣"
"346"," 水上鄉",26,409,17926,50431,26054,24377,104.12,"嘉義縣"
"347"," 中埔鄉",22,375,15951,45724,23776,21948,104.12,"嘉義縣"
"348"," 竹崎鄉",24,407,11693,36546,19522,17024,104.12,"嘉義縣"
"349"," 梅山鄉",18,200,6763,20010,10644,9366,104.12,"嘉義縣"
"350"," 番路鄉",11,115,4314,11865,6416,5449,104.12,"嘉義縣"
"351"," 大埔鄉",5,49,1942,4621,2408,2213,104.12,"嘉義縣"
"352"," 阿里山鄉",12,78,1967,5721,3026,2695,104.12,"嘉義縣"
"353","高雄市",893,17785,1023188,2773433,1390604,1382829,100.1,"高雄市"
"354","鹽埕區",21,237,11162,27371,13716,13655,100.1,"高雄市"
"355","鼓山區",38,722,52305,131730,64571,67159,100.1,"高雄市"
"356","左營區",40,747,73916,192040,94472,97568,100.1,"高雄市"
"357","楠梓區",37,803,61951,173132,85862,87270,100.1,"高雄市"
"358","三民一",41,670,33363,86567,43284,43283,100.1,"高雄市"
"359","三民二",45,1074,98300,267106,129790,137316,100.1,"高雄市"
"360","新興區",32,459,22935,55247,26892,28355,100.1,"高雄市"
"361","前金區",20,264,12527,28837,14023,14814,100.1,"高雄市"
"362","苓雅區",69,1248,71795,183742,89439,94303,100.1,"高雄市"
"363","前鎮區",59,1298,76523,199015,98796,100219,100.1,"高雄市"
"364","旗津區",13,213,10967,29972,15573,14399,100.1,"高雄市"
"365","小港區",38,697,63330,154511,77614,76897,100.1,"高雄市"
"366","鳳山一",43,1145,65534,175149,86802,88347,100.1,"高雄市"
"367","鳳山二",35,992,61478,166384,83407,82977,100.1,"高雄市"
"368","林園區",24,525,24136,70464,36183,34281,100.1,"高雄市"
"369","大寮區",25,829,38326,108973,56563,52410,100.1,"高雄市"
"370","大樹區",18,376,13054,43938,22729,21209,100.1,"高雄市"
"371","大社區",9,175,11715,33008,16948,16060,100.1,"高雄市"
"372","仁武區",16,392,26046,72453,37370,35083,100.1,"高雄市"
"373","鳥松區",7,192,16553,42716,21700,21016,100.1,"高雄市"
"374","岡山區",33,540,33190,97097,48747,48350,100.1,"高雄市"
"375","橋頭區",17,359,12614,36473,18706,17767,100.1,"高雄市"
"376","燕巢區",11,289,9984,30785,16407,14378,100.1,"高雄市"
"377","田寮區",10,154,3551,8194,4553,3641,100.1,"高雄市"
"378","阿蓮區",12,276,9154,30374,15326,15048,100.1,"高雄市"
"379","路竹區",20,395,16045,53787,27418,26369,100.1,"高雄市"
"380","湖內區",14,260,9545,28802,14828,13974,100.1,"高雄市"
"381","茄萣區",15,341,10134,31425,16386,15039,100.1,"高雄市"
"382","永安區",6,81,5842,14297,7267,7030,100.1,"高雄市"
"383","彌陀區",12,227,6625,20427,10637,9790,100.1,"高雄市"
"384","梓官區",15,286,12057,36722,19067,17655,100.1,"高雄市"
"385","旗山區",21,382,13830,39876,20796,19080,100.1,"高雄市"
"386","美濃區",19,389,14172,42931,22427,20504,100.1,"高雄市"
"387","六龜區",12,222,5774,14811,8013,6798,100.1,"高雄市"
"388","甲仙區",7,103,2512,7222,3881,3341,100.1,"高雄市"
"389","杉林區",7,138,4401,11873,6476,5397,100.1,"高雄市"
"390","內門區",18,207,5028,15920,8684,7236,100.1,"高雄市"
"391","茂林區",3,19,574,1870,941,929,100.1,"高雄市"
"392","桃源區",8,39,1357,4812,2555,2257,100.1,"高雄市"
"393","那瑪夏區",3,20,883,3380,1755,1625,100.1,"高雄市"
"394","高雄市",893,17785,1023848,2772929,1390167,1382762,100.2,"高雄市"
"395","鹽埕區",21,237,11155,27353,13715,13638,100.2,"高雄市"
"396","鼓山區",38,722,52314,131686,64538,67148,100.2,"高雄市"
"397","左營區",40,747,73942,192068,94489,97579,100.2,"高雄市"
"398","楠梓區",37,803,61998,173174,85893,87281,100.2,"高雄市"
"399","三民一",41,670,33336,86457,43214,43243,100.2,"高雄市"
"400","三民二",45,1074,98307,266895,129630,137265,100.2,"高雄市"
"401","新興區",32,459,22911,55115,26816,28299,100.2,"高雄市"
"402","前金區",20,264,12541,28788,13996,14792,100.2,"高雄市"
"403","苓雅區",69,1248,71792,183529,89321,94208,100.2,"高雄市"
"404","前鎮區",59,1298,76513,198843,98685,100158,100.2,"高雄市"
"405","旗津區",13,213,10976,29959,15574,14385,100.2,"高雄市"
"406","小港區",38,697,63391,154533,77631,76902,100.2,"高雄市"
"407","鳳山一",43,1145,65610,175259,86834,88425,100.2,"高雄市"
"408","鳳山二",35,992,61582,166596,83463,83133,100.2,"高雄市"
"409","林園區",24,525,24163,70448,36165,34283,100.2,"高雄市"
"410","大寮區",25,829,38382,109011,56599,52412,100.2,"高雄市"
"411","大樹區",18,376,13065,43918,22719,21199,100.2,"高雄市"
"412","大社區",9,175,11723,33052,16973,16079,100.2,"高雄市"
"413","仁武區",16,392,26133,72665,37485,35180,100.2,"高雄市"
"414","鳥松區",7,192,16561,42725,21702,21023,100.2,"高雄市"
"415","岡山區",33,540,33231,97126,48750,48376,100.2,"高雄市"
"416","橋頭區",17,359,12640,36503,18714,17789,100.2,"高雄市"
"417","燕巢區",11,289,9991,30787,16414,14373,100.2,"高雄市"
"418","田寮區",10,154,3551,8164,4540,3624,100.2,"高雄市"
"419","阿蓮區",12,276,9162,30364,15315,15049,100.2,"高雄市"
"420","路竹區",20,395,16058,53764,27394,26370,100.2,"高雄市"
"421","湖內區",14,260,9570,28780,14821,13959,100.2,"高雄市"
"422","茄萣區",15,341,10137,31389,16374,15015,100.2,"高雄市"
"423","永安區",6,81,5845,14279,7262,7017,100.2,"高雄市"
"424","彌陀區",12,227,6634,20438,10627,9811,100.2,"高雄市"
"425","梓官區",15,286,12057,36662,19046,17616,100.2,"高雄市"
"426","旗山區",21,382,13848,39878,20797,19081,100.2,"高雄市"
"427","美濃區",19,389,14186,42916,22428,20488,100.2,"高雄市"
"428","六龜區",12,222,5769,14761,7982,6779,100.2,"高雄市"
"429","甲仙區",7,103,2508,7201,3867,3334,100.2,"高雄市"
"430","杉林區",7,138,4419,11903,6492,5411,100.2,"高雄市"
"431","內門區",18,207,5030,15901,8667,7234,100.2,"高雄市"
"432","茂林區",3,19,577,1870,940,930,100.2,"高雄市"
"433","桃源區",8,39,1360,4801,2548,2253,100.2,"高雄市"
"434","那瑪夏區",3,20,880,3368,1747,1621,100.2,"高雄市"
"435","高雄市",893,17785,1025181,2772834,1389882,1382952,100.3,"高雄市"
"436","鹽埕區",21,237,11164,27343,13707,13636,100.3,"高雄市"
"437","鼓山區",38,722,52386,131768,64574,67194,100.3,"高雄市"
"438","左營區",40,747,74030,192216,94544,97672,100.3,"高雄市"
"439","楠梓區",37,803,62039,173221,85905,87316,100.3,"高雄市"
"440","三民一",41,670,33312,86277,43091,43186,100.3,"高雄市"
"441","三民二",45,1074,98439,266820,129612,137208,100.3,"高雄市"
"442","新興區",32,459,22895,55017,26747,28270,100.3,"高雄市"
"443","前金區",20,264,12540,28719,13963,14756,100.3,"高雄市"
"444","苓雅區",69,1248,71848,183244,89184,94060,100.3,"高雄市"
"445","前鎮區",59,1298,76610,198726,98620,100106,100.3,"高雄市"
"446","旗津區",13,213,10983,29915,15545,14370,100.3,"高雄市"
"447","小港區",38,697,63413,154458,77596,76862,100.3,"高雄市"
"448","鳳山一",43,1145,65755,175377,86860,88517,100.3,"高雄市"
"449","鳳山二",35,992,61765,166873,83582,83291,100.3,"高雄市"
"450","林園區",24,525,24162,70430,36135,34295,100.3,"高雄市"
"451","大寮區",25,829,38462,109108,56661,52447,100.3,"高雄市"
"452","大樹區",18,376,13080,43899,22699,21200,100.3,"高雄市"
"453","大社區",9,175,11741,33091,16984,16107,100.3,"高雄市"
"454","仁武區",16,392,26241,72962,37605,35357,100.3,"高雄市"
"455","鳥松區",7,192,16642,42797,21736,21061,100.3,"高雄市"
"456","岡山區",33,540,33276,97120,48755,48365,100.3,"高雄市"
"457","橋頭區",17,359,12676,36551,18739,17812,100.3,"高雄市"
"458","燕巢區",11,289,10014,30830,16429,14401,100.3,"高雄市"
"459","田寮區",10,154,3545,8143,4534,3609,100.3,"高雄市"
"460","阿蓮區",12,276,9169,30357,15297,15060,100.3,"高雄市"
"461","路竹區",20,395,16083,53702,27375,26327,100.3,"高雄市"
"462","湖內區",14,260,9593,28795,14821,13974,100.3,"高雄市"
"463","茄萣區",15,341,10147,31359,16350,15009,100.3,"高雄市"
"464","永安區",6,81,5845,14247,7239,7008,100.3,"高雄市"
"465","彌陀區",12,227,6636,20382,10596,9786,100.3,"高雄市"
"466","梓官區",15,286,12086,36695,19056,17639,100.3,"高雄市"
"467","旗山區",21,382,13853,39847,20776,19071,100.3,"高雄市"
"468","美濃區",19,389,14194,42869,22382,20487,100.3,"高雄市"
"469","六龜區",12,222,5767,14698,7955,6743,100.3,"高雄市"
"470","甲仙區",7,103,2511,7165,3845,3320,100.3,"高雄市"
"471","杉林區",7,138,4433,11909,6500,5409,100.3,"高雄市"
"472","內門區",18,207,5026,15866,8651,7215,100.3,"高雄市"
"473","茂林區",3,19,575,1859,934,925,100.3,"高雄市"
"474","桃源區",8,39,1363,4808,2556,2252,100.3,"高雄市"
"475","那瑪夏區",3,20,882,3371,1742,1629,100.3,"高雄市"
"476","高雄市",893,17785,1026340,2772981,1389663,1383318,100.4,"高雄市"
"477","鹽埕區",21,237,11172,27291,13668,13623,100.4,"高雄市"
"478","鼓山區",38,722,52459,131736,64508,67228,100.4,"高雄市"
"479","左營區",40,747,74161,192323,94571,97752,100.4,"高雄市"
"480","楠梓區",37,803,62081,173288,85948,87340,100.4,"高雄市"
"481","三民一",41,670,33306,86195,43057,43138,100.4,"高雄市"
"482","三民二",45,1074,98583,266874,129586,137288,100.4,"高雄市"
"483","新興區",32,459,22880,54984,26727,28257,100.4,"高雄市"
"484","前金區",20,264,12545,28702,13947,14755,100.4,"高雄市"
"485","苓雅區",69,1248,71871,183097,89109,93988,100.4,"高雄市"
"486","前鎮區",59,1298,76668,198621,98540,100081,100.4,"高雄市"
"487","旗津區",13,213,10991,29887,15540,14347,100.4,"高雄市"
"488","小港區",38,697,63470,154404,77562,76842,100.4,"高雄市"
"489","鳳山一",43,1145,65834,175577,86900,88677,100.4,"高雄市"
"490","鳳山二",35,992,61872,167224,83701,83523,100.4,"高雄市"
"491","林園區",24,525,24173,70401,36121,34280,100.4,"高雄市"
"492","大寮區",25,829,38511,109066,56645,52421,100.4,"高雄市"
"493","大樹區",18,376,13085,43864,22672,21192,100.4,"高雄市"
"494","大社區",9,175,11770,33091,16991,16100,100.4,"高雄市"
"495","仁武區",16,392,26351,73175,37716,35459,100.4,"高雄市"
"496","鳥松區",7,192,16682,42791,21726,21065,100.4,"高雄市"
"497","岡山區",33,540,33323,97183,48798,48385,100.4,"高雄市"
"498","橋頭區",17,359,12714,36645,18769,17876,100.4,"高雄市"
"499","燕巢區",11,289,10034,30837,16442,14395,100.4,"高雄市"
"500","田寮區",10,154,3543,8129,4527,3602,100.4,"高雄市"
"501","阿蓮區",12,276,9185,30331,15290,15041,100.4,"高雄市"
"502","路竹區",20,395,16101,53696,27362,26334,100.4,"高雄市"
"503","湖內區",14,260,9609,28785,14814,13971,100.4,"高雄市"
"504","茄萣區",15,341,10148,31309,16320,14989,100.4,"高雄市"
"505","永安區",6,81,5846,14223,7237,6986,100.4,"高雄市"
"506","彌陀區",12,227,6639,20356,10576,9780,100.4,"高雄市"
"507","梓官區",15,286,12103,36652,19046,17606,100.4,"高雄市"
"508","旗山區",21,382,13857,39823,20750,19073,100.4,"高雄市"
"509","美濃區",19,389,14203,42831,22360,20471,100.4,"高雄市"
"510","六龜區",12,222,5769,14653,7929,6724,100.4,"高雄市"
"511","甲仙區",7,103,2507,7140,3830,3310,100.4,"高雄市"
"512","杉林區",7,138,4442,11930,6510,5420,100.4,"高雄市"
"513","內門區",18,207,5031,15842,8642,7200,100.4,"高雄市"
"514","茂林區",3,19,577,1853,930,923,100.4,"高雄市"
"515","桃源區",8,39,1361,4810,2558,2252,100.4,"高雄市"
"516","那瑪夏區",3,20,883,3362,1738,1624,100.4,"高雄市"
"517","高雄市",893,17785,1027870,2772850,1389423,1383427,100.5,"高雄市"
"518","鹽埕區",21,237,11168,27249,13646,13603,100.5,"高雄市"
"519","鼓山區",38,722,52566,131844,64548,67296,100.5,"高雄市"
"520","左營區",40,747,74330,192466,94602,97864,100.5,"高雄市"
"521","楠梓區",37,803,62201,173463,86015,87448,100.5,"高雄市"
"522","三民一",41,670,33287,85993,42957,43036,100.5,"高雄市"
"523","三民二",45,1074,98717,266840,129584,137256,100.5,"高雄市"
"524","新興區",32,459,22872,54880,26681,28199,100.5,"高雄市"
"525","前金區",20,264,12539,28657,13925,14732,100.5,"高雄市"
"526","苓雅區",69,1248,71878,182840,88952,93888,100.5,"高雄市"
"527","前鎮區",59,1298,76693,198453,98463,99990,100.5,"高雄市"
"528","旗津區",13,213,10983,29844,15518,14326,100.5,"高雄市"
"529","小港區",38,697,63621,154511,77606,76905,100.5,"高雄市"
"530","鳳山一",43,1145,66025,175677,86905,88772,100.5,"高雄市"
"531","鳳山二",35,992,61993,167319,83714,83605,100.5,"高雄市"
"532","林園區",24,525,24195,70378,36102,34276,100.5,"高雄市"
"533","大寮區",25,829,38588,109072,56661,52411,100.5,"高雄市"
"534","大樹區",18,376,13096,43823,22656,21167,100.5,"高雄市"
"535","大社區",9,175,11798,33129,17019,16110,100.5,"高雄市"
"536","仁武區",16,392,26461,73393,37831,35562,100.5,"高雄市"
"537","鳥松區",7,192,16725,42910,21765,21145,100.5,"高雄市"
"538","岡山區",33,540,33348,97148,48752,48396,100.5,"高雄市"
"539","橋頭區",17,359,12773,36661,18769,17892,100.5,"高雄市"
"540","燕巢區",11,289,10060,30841,16457,14384,100.5,"高雄市"
"541","田寮區",10,154,3535,8113,4516,3597,100.5,"高雄市"
"542","阿蓮區",12,276,9199,30308,15293,15015,100.5,"高雄市"
"543","路竹區",20,395,16124,53681,27344,26337,100.5,"高雄市"
"544","湖內區",14,260,9627,28795,14830,13965,100.5,"高雄市"
"545","茄萣區",15,341,10158,31267,16296,14971,100.5,"高雄市"
"546","永安區",6,81,5845,14221,7238,6983,100.5,"高雄市"
"547","彌陀區",12,227,6657,20316,10553,9763,100.5,"高雄市"
"548","梓官區",15,286,12133,36656,19043,17613,100.5,"高雄市"
"549","旗山區",21,382,13859,39808,20726,19082,100.5,"高雄市"
"550","美濃區",19,389,14223,42811,22352,20459,100.5,"高雄市"
"551","六龜區",12,222,5774,14644,7932,6712,100.5,"高雄市"
"552","甲仙區",7,103,2509,7118,3821,3297,100.5,"高雄市"
"553","杉林區",7,138,4452,11925,6516,5409,100.5,"高雄市"
"554","內門區",18,207,5034,15804,8628,7176,100.5,"高雄市"
"555","茂林區",3,19,575,1847,926,921,100.5,"高雄市"
"556","桃源區",8,39,1365,4787,2541,2246,100.5,"高雄市"
"557","那瑪夏區",3,20,884,3358,1740,1618,100.5,"高雄市"
"558","高雄市",893,17785,1029122,2772461,1388972,1383489,100.6,"高雄市"
"559","鹽埕區",21,237,11142,27125,13588,13537,100.6,"高雄市"
"560","鼓山區",38,722,52648,131966,64556,67410,100.6,"高雄市"
"561","左營區",40,747,74451,192678,94687,97991,100.6,"高雄市"
"562","楠梓區",37,803,62247,173457,85997,87460,100.6,"高雄市"
"563","三民一",41,670,33300,85898,42879,43019,100.6,"高雄市"
"564","三民二",45,1074,98861,266831,129552,137279,100.6,"高雄市"
"565","新興區",32,459,22861,54816,26639,28177,100.6,"高雄市"
"566","前金區",20,264,12532,28584,13880,14704,100.6,"高雄市"
"567","苓雅區",69,1248,71902,182658,88834,93824,100.6,"高雄市"
"568","前鎮區",59,1298,76749,198206,98365,99841,100.6,"高雄市"
"569","旗津區",13,213,10987,29821,15498,14323,100.6,"高雄市"
"570","小港區",38,697,63808,154629,77634,76995,100.6,"高雄市"
"571","鳳山一",43,1145,66175,175804,86952,88852,100.6,"高雄市"
"572","鳳山二",35,992,62089,167525,83825,83700,100.6,"高雄市"
"573","林園區",24,525,24241,70283,36037,34246,100.6,"高雄市"
"574","大寮區",25,829,38652,109024,56626,52398,100.6,"高雄市"
"575","大樹區",18,376,13097,43771,22625,21146,100.6,"高雄市"
"576","大社區",9,175,11811,33140,17029,16111,100.6,"高雄市"
"577","仁武區",16,392,26573,73686,37982,35704,100.6,"高雄市"
"578","鳥松區",7,192,16751,42946,21782,21164,100.6,"高雄市"
"579","岡山區",33,540,33397,97097,48713,48384,100.6,"高雄市"
"580","橋頭區",17,359,12810,36726,18795,17931,100.6,"高雄市"
"581","燕巢區",11,289,10066,30858,16473,14385,100.6,"高雄市"
"582","田寮區",10,154,3531,8097,4504,3593,100.6,"高雄市"
"583","阿蓮區",12,276,9197,30279,15277,15002,100.6,"高雄市"
"584","路竹區",20,395,16139,53619,27323,26296,100.6,"高雄市"
"585","湖內區",14,260,9639,28758,14812,13946,100.6,"高雄市"
"586","茄萣區",15,341,10164,31158,16246,14912,100.6,"高雄市"
"587","永安區",6,81,5838,14211,7230,6981,100.6,"高雄市"
"588","彌陀區",12,227,6654,20302,10537,9765,100.6,"高雄市"
"589","梓官區",15,286,12141,36641,19046,17595,100.6,"高雄市"
"590","旗山區",21,382,13848,39767,20697,19070,100.6,"高雄市"
"591","美濃區",19,389,14235,42757,22320,20437,100.6,"高雄市"
"592","六龜區",12,222,5774,14612,7913,6699,100.6,"高雄市"
"593","甲仙區",7,103,2505,7089,3809,3280,100.6,"高雄市"
"594","杉林區",7,138,4454,11932,6517,5415,100.6,"高雄市"
"595","內門區",18,207,5036,15758,8608,7150,100.6,"高雄市"
"596","茂林區",3,19,575,1848,930,918,100.6,"高雄市"
"597","桃源區",8,39,1360,4761,2521,2240,100.6,"高雄市"
"598","那瑪夏區",3,20,882,3343,1734,1609,100.6,"高雄市"
"599","高雄市",893,17785,1030368,2772647,1388859,1383788,100.7,"高雄市"
"600","鹽埕區",21,237,11145,27071,13564,13507,100.7,"高雄市"
"601","鼓山區",38,722,52761,132183,64615,67568,100.7,"高雄市"
"602","左營區",40,747,74541,192866,94756,98110,100.7,"高雄市"
"603","楠梓區",37,803,62329,173472,86006,87466,100.7,"高雄市"
"604","三民一",41,670,33297,85708,42795,42913,100.7,"高雄市"
"605","三民二",45,1074,98995,266854,129585,137269,100.7,"高雄市"
"606","新興區",32,459,22841,54742,26576,28166,100.7,"高雄市"
"607","前金區",20,264,12542,28513,13867,14646,100.7,"高雄市"
"608","苓雅區",69,1248,71901,182375,88674,93701,100.7,"高雄市"
"609","前鎮區",59,1298,76790,198138,98327,99811,100.7,"高雄市"
"610","旗津區",13,213,10984,29810,15472,14338,100.7,"高雄市"
"611","小港區",38,697,63879,154537,77575,76962,100.7,"高雄市"
"612","鳳山一",43,1145,66340,176024,87052,88972,100.7,"高雄市"
"613","鳳山二",35,992,62220,167833,83946,83887,100.7,"高雄市"
"614","林園區",24,525,24262,70228,36008,34220,100.7,"高雄市"
"615","大寮區",25,829,38717,109104,56639,52465,100.7,"高雄市"
"616","大樹區",18,376,13100,43685,22571,21114,100.7,"高雄市"
"617","大社區",9,175,11838,33150,17027,16123,100.7,"高雄市"
"618","仁武區",16,392,26662,73863,38083,35780,100.7,"高雄市"
"619","鳥松區",7,192,16777,42976,21804,21172,100.7,"高雄市"
"620","岡山區",33,540,33467,97165,48749,48416,100.7,"高雄市"
"621","橋頭區",17,359,12834,36791,18828,17963,100.7,"高雄市"
"622","燕巢區",11,289,10093,30920,16498,14422,100.7,"高雄市"
"623","田寮區",10,154,3527,8093,4499,3594,100.7,"高雄市"
"624","阿蓮區",12,276,9206,30265,15263,15002,100.7,"高雄市"
"625","路竹區",20,395,16164,53615,27334,26281,100.7,"高雄市"
"626","湖內區",14,260,9658,28762,14803,13959,100.7,"高雄市"
"627","茄萣區",15,341,10168,31119,16226,14893,100.7,"高雄市"
"628","永安區",6,81,5834,14165,7203,6962,100.7,"高雄市"
"629","彌陀區",12,227,6651,20299,10534,9765,100.7,"高雄市"
"630","梓官區",15,286,12128,36587,19010,17577,100.7,"高雄市"
"631","旗山區",21,382,13860,39737,20670,19067,100.7,"高雄市"
"632","美濃區",19,389,14262,42760,22336,20424,100.7,"高雄市"
"633","六龜區",12,222,5775,14571,7892,6679,100.7,"高雄市"
"634","甲仙區",7,103,2502,7079,3800,3279,100.7,"高雄市"
"635","杉林區",7,138,4460,11921,6505,5416,100.7,"高雄市"
"636","內門區",18,207,5042,15726,8591,7135,100.7,"高雄市"
"637","茂林區",3,19,574,1850,930,920,100.7,"高雄市"
"638","桃源區",8,39,1361,4758,2517,2241,100.7,"高雄市"
"639","那瑪夏區",3,20,881,3332,1729,1603,100.7,"高雄市"
"640","高雄市",893,17722,1031840,2772838,1388742,1384096,100.8,"高雄市"
"641","鹽埕區",21,237,11139,26986,13513,13473,100.8,"高雄市"
"642","鼓山區",38,722,52905,132393,64690,67703,100.8,"高雄市"
"643","左營區",40,747,74635,192973,94771,98202,100.8,"高雄市"
"644","楠梓區",37,803,62414,173477,85986,87491,100.8,"高雄市"
"645","三民一",41,662,33318,85601,42735,42866,100.8,"高雄市"
"646","三民二",45,1082,99131,266794,129614,137180,100.8,"高雄市"
"647","新興區",32,456,22851,54663,26521,28142,100.8,"高雄市"
"648","前金區",20,263,12547,28480,13864,14616,100.8,"高雄市"
"649","苓雅區",69,1248,71962,182195,88552,93643,100.8,"高雄市"
"650","前鎮區",59,1298,76815,197991,98230,99761,100.8,"高雄市"
"651","旗津區",13,212,10986,29768,15469,14299,100.8,"高雄市"
"652","小港區",38,697,63930,154472,77531,76941,100.8,"高雄市"
"653","鳳山一",43,1113,66485,176180,87118,89062,100.8,"高雄市"
"654","鳳山二",35,1007,62351,168089,84078,84011,100.8,"高雄市"
"655","林園區",24,521,24342,70292,36044,34248,100.8,"高雄市"
"656","大寮區",25,798,38766,109108,56620,52488,100.8,"高雄市"
"657","大樹區",18,376,13113,43701,22583,21118,100.8,"高雄市"
"658","大社區",9,175,11869,33202,17036,16166,100.8,"高雄市"
"659","仁武區",16,390,26802,74123,38213,35910,100.8,"高雄市"
"660","鳥松區",7,192,16828,43092,21845,21247,100.8,"高雄市"
"661","岡山區",33,540,33500,97216,48750,48466,100.8,"高雄市"
"662","橋頭區",17,359,12867,36805,18834,17971,100.8,"高雄市"
"663","燕巢區",11,289,10125,30901,16505,14396,100.8,"高雄市"
"664","田寮區",10,154,3524,8082,4487,3595,100.8,"高雄市"
"665","阿蓮區",12,276,9207,30235,15251,14984,100.8,"高雄市"
"666","路竹區",20,395,16173,53572,27319,26253,100.8,"高雄市"
"667","湖內區",14,260,9680,28769,14798,13971,100.8,"高雄市"
"668","茄萣區",15,339,10173,31090,16195,14895,100.8,"高雄市"
"669","永安區",6,81,5829,14159,7201,6958,100.8,"高雄市"
"670","彌陀區",12,227,6666,20297,10528,9769,100.8,"高雄市"
"671","梓官區",15,286,12128,36604,19016,17588,100.8,"高雄市"
"672","旗山區",21,381,13866,39637,20617,19020,100.8,"高雄市"
